Date,Open,High,Low,Close,Adj Close,Volume
2015-04-09,192.860001,195.089996,192.410004,194.889999,180.248581,1986500
2015-04-10,194.649994,195.860001,194.089996,195.639999,180.942215,1764800
2015-04-13,195.320007,197.380005,194.770004,195.580002,180.886734,2196100
2015-04-14,196.979996,198.490005,195.710007,197.720001,182.865952,3267400
2015-04-15,198.210007,202.139999,197.389999,201.100006,185.992065,5066100
2015-04-16,202.699997,202.869995,198.699997,200.210007,185.168915,5976900
2015-04-17,197.839996,198.25,195.649994,197.350006,182.523727,4578400
2015-04-20,199.070007,199.600006,197.919998,198.100006,183.217392,2616600
2015-04-21,198.970001,199.5,196.580002,196.839996,182.052078,1868300
2015-04-22,197.910004,199.160004,196.570007,198.320007,183.420914,1938100
2015-04-23,198.160004,200.490005,197.600006,199.309998,184.336502,2053400
2015-04-24,199,199.100006,197.449997,197.990005,183.115692,1445700
2015-04-27,198.759995,199.309998,196.369995,196.520004,181.756119,1767100
2015-04-28,196.199997,197.610001,194.399994,197.490005,182.653244,1909400
2015-04-29,195.789993,199.729996,195.479996,198.559998,183.642838,2480600
2015-04-30,198.399994,199.75,195.399994,196.419998,181.66362,2732800
2015-05-01,198.449997,198.570007,196.830002,197.529999,182.690231,2029500
2015-05-04,198.259995,199.720001,197.899994,199.300003,184.32724,1581600
2015-05-05,198.309998,200.389999,196.720001,197.289993,182.468216,2287500
2015-05-06,197.75,198.589996,194.009995,196.25,181.506378,2433700
2015-05-07,196.259995,197.949997,194.809998,197.389999,182.560745,1795300
2015-05-08,199.100006,201.339996,199.100006,200.5,185.437119,3192500
2015-05-11,200.289993,201.949997,200.289993,201.729996,186.574677,1966700
2015-05-12,200.479996,201.039993,198.070007,200.529999,185.464828,2247500
2015-05-13,200.470001,201.75,199.850006,201.429993,186.297241,2143300
2015-05-14,202.330002,202.880005,201.429993,202.619995,187.397812,1957000
2015-05-15,202.550003,202.970001,201.820007,202.970001,187.721542,1742900
2015-05-18,202.649994,205.179993,202.639999,204.660004,189.284607,2164600
2015-05-19,204.990005,206.199997,204.550003,205.399994,189.968979,2370100
2015-05-20,205.169998,205.960007,204.149994,205.080002,189.673004,1831200
2015-05-21,204.600006,205.210007,204.179993,204.949997,189.552795,2225000
2015-05-22,204.660004,208.259995,204.630005,207.800003,192.188675,3040400
2015-05-26,207.520004,207.520004,205,206.380005,190.875381,3336300
2015-05-27,206.889999,209.679993,205.869995,209.059998,193.354004,3011500
2015-05-28,208.080002,208.589996,207.279999,208.479996,193.418976,3084900
2015-05-29,208.229996,208.270004,205.619995,206.190002,191.294403,2255500
2015-06-01,207.320007,208.820007,206.889999,207.809998,192.797379,2088200
2015-06-02,206.850006,207.839996,205.649994,206.429993,191.517014,2230700
2015-06-03,207.520004,210.169998,206.770004,208.289993,193.242706,2417000
2015-06-04,207.600006,210.059998,207,208.869995,193.780746,3462500
2015-06-05,210.699997,211.940002,208.550003,210.449997,195.246628,3225100
2015-06-08,211.149994,211.699997,209.449997,209.789993,194.634323,2180700
2015-06-09,210,210.440002,207.619995,209.020004,193.919937,2278800
2015-06-10,209.720001,213.399994,209.360001,213.130005,197.733047,2677300
2015-06-11,213.169998,214.610001,212.869995,213.940002,198.484512,2024100
2015-06-12,213.479996,214.009995,212.009995,213.059998,197.668106,2006200
2015-06-15,210.889999,212.339996,210.380005,211.759995,196.462006,1903800
2015-06-16,211.850006,213.570007,211.130005,213.559998,198.131958,1954200
2015-06-17,213.589996,214.5,212.570007,212.929993,197.54747,1778400
2015-06-18,213.449997,215.009995,212.009995,214.600006,199.096848,2167200
2015-06-19,214.119995,215,213.190002,213.190002,197.788681,4163400
2015-06-22,215.059998,216.809998,215,216.509995,200.868835,2006100
2015-06-23,216.919998,218.770004,216.639999,218.399994,202.62233,2735600
2015-06-24,216.199997,217,213.699997,214.429993,198.939102,3945200
2015-06-25,215.149994,215.800003,212.490005,212.820007,197.44545,2434700
2015-06-26,213.619995,214.610001,212.550003,213.169998,197.770157,2762600
2015-06-29,210.139999,211.220001,207.649994,207.649994,192.648956,3292800
2015-06-30,209.889999,210.789993,208.149994,208.789993,193.706589,4167300
2015-07-01,211.630005,212.490005,208.949997,209.940002,194.773483,2820300
2015-07-02,209.940002,210.630005,208.5,209.199997,194.08696,1816600
2015-07-06,206.710007,208.529999,206.259995,208.039993,193.010727,2816800
2015-07-07,207.979996,208.970001,203.199997,208.210007,193.168457,3304200
2015-07-08,206.300003,206.789993,203.699997,204.059998,189.318268,2185100
2015-07-09,207.130005,207.550003,204.440002,204.809998,190.014114,2256200
2015-07-10,207.720001,207.979996,206.179993,207.190002,192.222168,1840600
2015-07-13,209.440002,210.309998,208.649994,210.119995,194.940506,2041700
2015-07-14,210.009995,212.759995,209.699997,212.160004,196.833115,2090700
2015-07-15,213.539993,213.610001,211.429993,212.960007,197.575333,2536700
2015-07-16,211.389999,214.139999,209.320007,211.179993,195.923904,4405200
2015-07-17,210.759995,212.800003,209.789993,212.460007,197.11145,2849000
2015-07-20,212.679993,214,211.210007,212.389999,197.046494,2175400
2015-07-21,211.979996,212.800003,210.75,211.5,196.220825,1985300
2015-07-22,211.800003,213.720001,211.75,213.25,197.844406,2301300
2015-07-23,213.660004,214.610001,210.699997,211.050003,195.803284,2192700
2015-07-24,211.449997,211.449997,206.899994,207.350006,192.370636,2453900
2015-07-27,205.449997,205.839996,203.5,205.020004,190.208969,2910500
2015-07-28,207.139999,207.179993,204.600006,206.240005,191.34079,2018100
2015-07-29,206.570007,208.130005,205.669998,206.839996,191.89743,1987300
2015-07-30,206.029999,207.350006,205.100006,207.199997,192.231445,1342900
2015-07-31,207.399994,207.470001,204.899994,205.070007,190.255325,1644000
2015-08-03,205.75,205.949997,202.839996,204.690002,189.902771,2075500
2015-08-04,205.009995,207.149994,204.800003,205.169998,190.348068,1451500
2015-08-05,206.940002,207.779999,204.929993,205.699997,190.839813,1535500
2015-08-06,206,206.699997,204.300003,205.089996,190.273865,1485800
2015-08-07,205.300003,206.639999,202.320007,203.440002,188.743073,1691100
2015-08-10,204.589996,206.570007,204.339996,205.970001,191.090302,1640300
2015-08-11,203.5,203.919998,200.660004,201.699997,187.128784,2554000
2015-08-12,199.899994,201.550003,196.580002,201.130005,186.59996,2771900
2015-08-13,200.720001,201.949997,199.580002,200.740005,186.238144,3353600
2015-08-14,200.830002,202.550003,200.740005,202.020004,187.425674,3567100
2015-08-17,201.009995,202.860001,199.779999,202.570007,187.935928,1600700
2015-08-18,202.119995,203.100006,201.179993,201.179993,186.646332,1665400
2015-08-19,200.020004,202.75,199.139999,200.949997,186.432922,2721400
2015-08-20,198.429993,199.220001,196.75,196.75,182.536331,3140000
2015-08-21,193.660004,194.600006,187.580002,187.740005,174.177277,5406200
2015-08-24,178.460007,186.889999,172.100006,179.460007,166.495453,7183600
2015-08-25,185.889999,187.330002,177.710007,178.220001,165.345016,7204800
2015-08-26,183.039993,185.059998,179.110001,184.399994,171.078522,5561800
2015-08-27,186.809998,189.860001,185.429993,189.210007,175.541061,3798500
2015-08-28,187.589996,188.850006,186.259995,187.75,174.787003,2413100
2015-08-31,187.690002,190.25,187.179993,188.600006,175.578293,2858000
2015-09-01,184.240005,186.470001,181.080002,182.119995,169.545685,5494500
2015-09-02,184.869995,185.820007,182.509995,184.509995,171.77066,3043800
2015-09-03,185,187.889999,184.279999,185.059998,172.282715,2902200
2015-09-04,182.259995,182.830002,179.130005,180.380005,167.925842,4295600
2015-09-08,183.910004,186.309998,183.649994,185.880005,173.046112,3060100
2015-09-09,189.550003,191.75,185.259995,185.679993,172.859894,4756800
2015-09-10,185.449997,187.820007,184.770004,185.910004,173.074066,3042600
2015-09-11,185.429993,185.820007,183.320007,185.270004,172.478226,2536800
2015-09-14,185.600006,185.860001,183.300003,183.940002,171.240051,2746000
2015-09-15,184.779999,188.020004,184.190002,187.449997,174.50769,3092800
2015-09-16,187.960007,189.300003,186.589996,188.639999,175.61554,2717800
2015-09-17,188.449997,190.570007,186,186.449997,173.576736,3712600
2015-09-18,183.199997,183.380005,180.550003,180.940002,168.447189,6529900
2015-09-21,183.300003,184.410004,181.699997,183.350006,170.690781,2947200
2015-09-22,180.889999,181,178.009995,179.720001,167.311386,4166900
2015-09-23,179.809998,180.190002,177.75,179.410004,167.022827,2732600
2015-09-24,177.660004,177.979996,174.820007,176.910004,164.69545,3910000
2015-09-25,179.199997,181.110001,178.160004,179.830002,167.413834,3026500
2015-09-28,178.460007,178.460007,172.75,173.020004,161.07399,3898500
2015-09-29,173.009995,173.300003,167.490005,171.860001,159.99411,4419100
2015-09-30,174.580002,175.080002,172.160004,173.759995,161.762894,2931500
2015-10-01,174.399994,176.169998,173.039993,176.020004,163.866882,3613000
2015-10-02,172.139999,177.100006,169.869995,177.009995,164.788513,4469900
2015-10-05,178.229996,181.059998,177.830002,180.699997,168.223724,3411900
2015-10-06,180.199997,181.279999,179.470001,180.320007,167.86998,1859100
2015-10-07,181.800003,183.789993,180.539993,182.229996,169.648087,2572200
2015-10-08,181.179993,182.470001,179.75,181.070007,168.568192,3253400
2015-10-09,180.960007,182.289993,178.210007,179.190002,166.818008,3334900
2015-10-12,180.800003,181.199997,179.009995,180.229996,167.786224,3059800
2015-10-13,179.570007,183.139999,179.5,180.970001,168.475082,2918800
2015-10-14,180.729996,182.220001,179.139999,179.509995,167.115921,3252000
2015-10-15,176.729996,185.75,175.759995,184.960007,172.189606,5720100
2015-10-16,185.119995,186.649994,183.630005,185.179993,172.394424,2977500
2015-10-19,183.479996,186.5,183.149994,185.740005,172.915787,2665700
2015-10-20,185.199997,185.970001,183.899994,185.509995,172.701645,2736200
2015-10-21,186.220001,186.220001,179.550003,179.699997,167.292816,3613800
2015-10-22,180.229996,184.190002,180.199997,183.559998,170.886261,2609600
2015-10-23,185.160004,186.360001,184.429993,185.5,172.692352,2935700
2015-10-26,187.100006,188,186.619995,187.009995,174.098083,2573700
2015-10-27,186,186.830002,184.5,186.309998,173.446411,1932300
2015-10-28,186.710007,191.479996,186.169998,191.320007,178.110519,3231900
2015-10-29,191,191.960007,189.330002,189.889999,176.779251,3068100
2015-10-30,189.759995,190.089996,187.240005,187.5,174.55426,2791600
2015-11-02,188.320007,190.429993,187.679993,189.679993,176.58374,2531500
2015-11-03,189.25,191.869995,189.050003,190.690002,177.523987,2443200
2015-11-04,191,192.889999,190.309998,191.649994,178.417694,2174300
2015-11-05,192.539993,193.279999,191,192.020004,178.762192,2186300
2015-11-06,196,199.470001,195.899994,199.169998,185.418518,4270800
2015-11-09,199.039993,199.899994,196.320007,196.759995,183.174896,2604400
2015-11-10,196.580002,198.220001,195.279999,197.809998,184.15239,2149900
2015-11-11,198.289993,198.929993,196.729996,197.389999,183.761429,1637500
2015-11-12,196.190002,196.190002,192.259995,192.770004,179.460419,3166900
2015-11-13,192.630005,193.380005,190.059998,190.389999,177.24469,2484000
2015-11-16,189.990005,192.160004,188.009995,192.160004,178.892517,4626600
2015-11-17,192.669998,193,190.320007,190.570007,177.412277,1783800
2015-11-18,191.050003,194.050003,191.009995,193.660004,180.288925,2509200
2015-11-19,193.820007,194.210007,191.669998,193.029999,179.702408,1835800
2015-11-20,193,193.490005,191.110001,191.470001,178.250153,2932100
2015-11-23,191.300003,191.490005,188.520004,189.190002,176.127563,2671700
2015-11-24,188.020004,189.800003,186.559998,188.669998,175.643463,2679400
2015-11-25,188.990005,189.770004,188.149994,189.149994,176.090317,1495600
2015-11-27,189.160004,191.190002,188.850006,190.470001,177.319183,1092700
2015-11-30,190.5,191.080002,189.240005,190.020004,177.506027,3415000
2015-12-01,191.220001,193.149994,190.009995,193.070007,180.355179,4140900
2015-12-02,193.300003,193.839996,189.800003,190.259995,177.730194,1817200
2015-12-03,190.660004,191.649994,184.729996,185.199997,173.003433,3599000
2015-12-04,185.610001,190.619995,184.75,189.990005,177.478012,3517200
2015-12-07,190,190.119995,185,185.490005,173.274353,3499900
2015-12-08,183.919998,184.470001,181.839996,182.919998,170.873611,2663800
2015-12-09,182.020004,184.850006,179.830002,180.710007,168.809128,3907500
2015-12-10,180.990005,183.929993,180.309998,182.110001,170.116928,2212300
2015-12-11,179.679993,180.149994,175.470001,176.559998,164.932449,3750100
2015-12-14,176.669998,178.630005,172.899994,176.399994,164.782974,5102400
2015-12-15,178.979996,183.279999,178.850006,182.009995,170.023514,3398700
2015-12-16,184.009995,186.880005,181.679993,186.210007,173.946945,3191700
2015-12-17,186.880005,187.889999,182.610001,182.610001,170.584015,2807900
2015-12-18,181.199997,181.899994,175.389999,175.490005,163.932938,6740800
2015-12-21,177.5,178.149994,175.830002,177.75,166.044052,2472900
2015-12-22,178.899994,180.690002,177.050003,180.050003,168.192596,2312800
2015-12-23,180.699997,183,180.460007,182.949997,170.901627,2367900
2015-12-24,182.270004,183.169998,182.020004,182.470001,170.453247,1107600
2015-12-28,181.770004,181.929993,179.839996,181.619995,169.659225,1723300
2015-12-29,182.820007,184.179993,182.5,183.529999,171.44342,1848900
2015-12-30,183.279999,183.529999,181.839996,182.009995,170.023514,1514300
2015-12-31,181.160004,182.889999,180.029999,180.229996,168.360748,1773900
2016-01-04,175.789993,177.190002,173.759995,177.139999,165.474258,3745500
2016-01-05,176.710007,177.5,172.919998,174.089996,162.625061,4521600
2016-01-06,171.309998,172.020004,169.100006,169.839996,158.654999,5539400
2016-01-07,166.669998,169.5,163.600006,164.619995,153.778748,5687900
2016-01-08,166.75,168.419998,163.630005,163.940002,153.143539,4929800
2016-01-11,165,166.460007,163.339996,165.729996,154.815704,4386500
2016-01-12,166.889999,168.179993,163.300003,165.710007,154.796967,4441300
2016-01-13,166.460007,167.100006,157.919998,158.990005,148.519547,5252500
2016-01-14,160.300003,162.509995,156.759995,161.389999,150.761475,4272500
2016-01-15,156.699997,157.990005,153.809998,155.610001,145.362122,6237200
2016-01-19,157.559998,158.759995,155.279999,156.820007,146.492447,5860600
2016-01-20,154.100006,158.369995,151.649994,153.75,143.624664,9369100
2016-01-21,153.970001,155.160004,151.490005,151.649994,141.662918,5738800
2016-01-22,154.580002,156.990005,153.860001,156.860001,146.5298,5583800
2016-01-25,156.399994,156.529999,151.119995,151.119995,141.167801,5051700
2016-01-26,151.119995,156.100006,151.119995,154.449997,144.278519,5237700
2016-01-27,153.589996,158.429993,153.190002,153.720001,143.596619,5153100
2016-01-28,155.009995,158.050003,152.529999,157.059998,146.716599,4292900
2016-01-29,158.639999,161.589996,157.779999,161.559998,150.920303,4887900
2016-02-01,160.410004,161,158.449997,159.649994,149.136032,2963500
2016-02-02,157,157,150.160004,151.699997,141.70961,6316200
2016-02-03,152.5,153.839996,147.009995,152.679993,142.625076,5893200
2016-02-04,152.300003,157.949997,152.009995,156.490005,146.184158,4573100
2016-02-05,157.570007,159.699997,155.690002,156.470001,146.165497,4596100
2016-02-08,153.830002,153.830002,145.25,149.25,139.420944,8680000
2016-02-09,145.520004,149.949997,145.100006,148.25,138.486801,6919400
2016-02-10,150,153.380005,147.210007,147.229996,137.533981,7609600
2016-02-11,143.410004,144.410004,139.050003,140.690002,131.424698,10252200
2016-02-12,143.75,146.509995,143.699997,146.130005,136.506424,9009300
2016-02-16,149.600006,150.479996,147.449997,149.020004,139.206161,10198000
2016-02-17,150.800003,151.869995,150.309998,150.940002,140.99968,5578800
2016-02-18,151.25,152,147.369995,147.729996,138.001068,5895500
2016-02-19,147,147.729996,145.429993,146.910004,137.235062,5257300
2016-02-22,149.199997,149.990005,148.229996,148.789993,138.991272,4287900
2016-02-23,148,148.050003,144.050003,144.910004,135.366791,4249600
2016-02-24,143.080002,145.639999,140.259995,145.559998,135.973984,5714700
2016-02-25,146,149.070007,145.229996,148.25,138.486801,4299600
2016-02-26,149.720001,151.970001,149.009995,150.25,140.355118,5924500
2016-02-29,149.75,150.289993,148.320007,149.529999,140.289444,5506400
2016-03-01,150.949997,154.770004,150.679993,154.649994,145.093063,6490400
2016-03-02,154.75,155.410004,153.449997,154.199997,144.670853,5047500
2016-03-03,154,155.660004,153.360001,155.330002,145.731033,3615800
2016-03-04,156.369995,158.850006,155.289993,156.839996,147.147675,5256700
2016-03-07,156,156.369995,154.410004,155.350006,145.749771,2771900
2016-03-08,154,154.229996,151.5,151.600006,142.231537,3830400
2016-03-09,152.110001,152.5,149.179993,149.910004,140.64595,3250900
2016-03-10,150.410004,153.600006,148.839996,151.020004,141.687378,4631800
2016-03-11,153.279999,154.160004,152.369995,153.940002,144.426895,4058700
2016-03-14,153.660004,154.449997,152.130005,153.490005,144.004745,3317900
2016-03-15,152.649994,152.740005,150.899994,152.029999,142.634933,3731400
2016-03-16,150.919998,152.850006,149.710007,150.539993,141.237,4310300
2016-03-17,150.389999,153.979996,148.75,152.910004,143.460587,4431700
2016-03-18,153.910004,158.179993,153.869995,157.600006,147.860748,7413200
2016-03-21,157.240005,158.899994,155.75,156.289993,146.631683,4410200
2016-03-22,155.5,155.589996,153.360001,154.199997,144.670853,3521500
2016-03-23,154.25,155.550003,153.589996,154.080002,144.558243,3633400
2016-03-24,152.399994,153.039993,150.130005,153,143.544983,3693400
2016-03-28,153.139999,154.639999,152.380005,153.839996,144.333099,2308600
2016-03-29,152.869995,155.350006,151.5,155.029999,145.449554,2919500
2016-03-30,156.130005,158.020004,154.889999,156.5,146.828751,3130600
2016-03-31,156.179993,157.479996,156.059998,156.979996,147.279037,2927300
2016-04-01,156.460007,160.009995,155.089996,159.820007,149.943542,3373400
2016-04-04,159.970001,160,157.389999,157.770004,148.020248,2478100
2016-04-05,156.440002,156.529999,154.550003,155.350006,145.749771,2822700
2016-04-06,155.259995,156.270004,153.919998,155.190002,145.599686,2927400
2016-04-07,153.649994,154.029999,149.369995,150.410004,141.115067,4786800
2016-04-08,152.070007,152.869995,150.009995,150.279999,140.993088,3122200
2016-04-11,151.179993,153.899994,150.410004,152.199997,142.794434,3464300
2016-04-12,152.669998,155.089996,151.300003,154.309998,144.774017,2732900
2016-04-13,156.529999,159.990005,156.380005,159.850006,149.97171,5151100
2016-04-14,159.529999,162.270004,159.149994,160.910004,150.966187,3067100
2016-04-15,161.229996,161.779999,158.199997,158.520004,148.723907,3467900
2016-04-18,157.610001,160,157.149994,159.020004,149.192963,3031500
2016-04-19,157.75,163.699997,157,162.649994,152.598648,5832200
2016-04-20,162,167.449997,161.940002,166.979996,156.661072,4802200
2016-04-21,166.550003,168.899994,165.009995,165.320007,155.103653,4165100
2016-04-22,165.789993,167.490005,165.660004,166.75,156.445267,2680300
2016-04-25,166,167.389999,164.059998,165.089996,154.887894,2473000
2016-04-26,165.380005,166,164.220001,165.839996,155.591522,2251600
2016-04-27,165.830002,168.660004,164.929993,166.919998,156.604782,3323600
2016-04-28,165.350006,167.320007,164.009995,164.289993,154.137329,2528000
2016-04-29,163.800003,164.679993,162.559998,164.110001,153.96846,2890800
2016-05-02,165.080002,167.190002,163.990005,166.179993,155.910538,1998400
2016-05-03,163.660004,164.110001,161.369995,163.139999,153.05838,2777000
2016-05-04,161.199997,162.600006,159.089996,160.070007,150.178116,3203900
2016-05-05,160.779999,160.820007,158.5,159.529999,149.671463,2366200
2016-05-06,158.190002,160.169998,157.009995,158.850006,149.033493,2307000
2016-05-09,158.199997,159.850006,156.789993,157.509995,147.776306,2097900
2016-05-10,158.669998,161.5,158.389999,161.419998,151.444672,2379600
2016-05-11,161.360001,162.529999,159.279999,159.419998,149.568283,2096900
2016-05-12,160.320007,161.470001,157.309998,158.070007,148.301727,2448100
2016-05-13,157.880005,159.720001,155.259995,155.339996,145.740402,2550100
2016-05-16,155.339996,156.899994,154.600006,155.380005,145.777924,3177700
2016-05-17,154.740005,157.110001,153.770004,154.649994,145.093063,2701500
2016-05-18,154.809998,160,154.649994,159.940002,150.056152,3653300
2016-05-19,158.679993,159.949997,154.520004,154.699997,145.139938,4712000
2016-05-20,155.759995,156.410004,153.919998,154.509995,144.961731,3247800
2016-05-23,154.440002,156.089996,153.740005,155.449997,145.843597,2767600
2016-05-24,156.669998,158.550003,156.440002,157.589996,147.851364,3038800
2016-05-25,158.059998,162.289993,158.029999,161.25,151.285172,3259900
2016-05-26,161.160004,161.330002,159.169998,159.220001,149.380646,2576100
2016-05-27,158.699997,160.399994,158.320007,159.529999,150.284988,2157000
2016-05-31,160.399994,161.649994,158.550003,159.479996,150.2379,2916100
2016-06-01,157.899994,160.550003,156,159.970001,150.699478,2581600
2016-06-02,160.139999,160.330002,158.460007,159.279999,150.049454,2257100
2016-06-03,155.860001,156.539993,153.860001,155.669998,146.648682,4329300
2016-06-06,156.25,157.910004,155.770004,157.059998,147.95813,2540400
2016-06-07,157.199997,157.470001,155.169998,155.169998,146.177689,2489700
2016-06-08,155.199997,156.580002,153.910004,154.639999,145.678375,2426800
2016-06-09,153.789993,154.289993,152.460007,153.169998,144.293549,2711700
2016-06-10,151.350006,151.660004,149.570007,149.889999,141.203613,4335700
2016-06-13,149,151.320007,148.589996,148.630005,140.016632,3385800
2016-06-14,148.220001,149.050003,145.449997,146.190002,137.718079,5069600
2016-06-15,147.160004,148.699997,145.899994,146.160004,137.689789,2981400
2016-06-16,145,146.990005,143.529999,146.630005,138.132553,3499200
2016-06-17,146.630005,148.229996,145.460007,145.639999,137.199936,4296500
2016-06-20,148.5,150.5,147.580002,147.75,139.187668,3338900
2016-06-21,148.5,148.830002,147.119995,148.350006,139.752899,2424600
2016-06-22,148.009995,150.119995,147.990005,148.139999,139.555069,2487600
2016-06-23,150.559998,152.800003,150.139999,152.660004,143.813141,2940500
2016-06-24,143.029999,146.419998,140.919998,141.860001,133.638977,9442200
2016-06-27,140.070007,141.229996,138.199997,139.509995,131.425171,7381000
2016-06-28,142.210007,142.619995,139.820007,142.410004,134.157104,5041500
2016-06-29,143.600006,145.550003,142.929993,145.5,137.068054,3804100
2016-06-30,146.669998,148.880005,145.369995,148.580002,139.969528,4528600
2016-07-01,148.490005,150.699997,148.070007,148.25,139.658661,3096800
2016-07-05,146.720001,146.940002,143.330002,144.449997,136.078873,3943000
2016-07-06,142.940002,145.940002,142.619995,145.580002,137.143387,2941800
2016-07-07,146,148.089996,145.360001,147,138.481155,2578300
2016-07-08,149.360001,150.919998,148.309998,150.380005,141.665222,3281400
2016-07-11,151.490005,152.979996,151.380005,152.190002,143.370377,3041600
2016-07-12,154,157.25,153.919998,156.919998,147.826218,5110800
2016-07-13,157,158.270004,156.149994,157.919998,148.76828,4276400
2016-07-14,160.289993,163.240005,160.009995,162.539993,153.120544,5087700
2016-07-15,162.860001,163.139999,160.699997,161.639999,152.272705,3078400
2016-07-18,162.360001,164.089996,162.009995,163.330002,153.864777,4734500
2016-07-19,162.020004,164.080002,160.729996,161.410004,152.056046,5399700
2016-07-20,162.550003,162.889999,159.220001,161.770004,152.395157,3547800
2016-07-21,161.710007,161.899994,159.770004,160.050003,150.774857,2855500
2016-07-22,160.289993,160.729996,159.860001,160.410004,151.114014,1811700
2016-07-25,159.639999,161.330002,159.610001,160.509995,151.208221,1956100
2016-07-26,160.679993,161.5,159.419998,161.160004,151.820541,2150100
2016-07-27,161.199997,162.169998,160.410004,160.990005,151.660385,2317200
2016-07-28,160.179993,160.960007,158.839996,160.529999,151.227066,2047400
2016-07-29,159.509995,160.190002,158.649994,158.809998,149.60672,2388200
2016-08-01,158.809998,159.919998,157.929993,158.179993,149.013214,2316300
2016-08-02,157.649994,158.460007,155.369995,156.059998,147.016068,3182800
2016-08-03,156.449997,158.949997,156.179993,158.339996,149.163925,2284700
2016-08-04,158.220001,158.899994,157.410004,158.050003,148.890778,2005700
2016-08-05,159.75,162.130005,159.199997,162.089996,152.696671,2676100
2016-08-08,162.100006,163.979996,162.009995,162.830002,153.393707,2266600
2016-08-09,162.5,164.580002,162.5,163.440002,153.968414,1957400
2016-08-10,163.449997,163.600006,162.009995,162.190002,152.790863,1656100
2016-08-11,162.199997,164.25,161.929993,163.860001,154.364059,1827700
2016-08-12,162.669998,163.369995,162.070007,163.25,153.789429,1440800
2016-08-15,163.869995,165.839996,163.800003,165.550003,155.956131,2222200
2016-08-16,164.990005,166.759995,164.720001,165.649994,156.050293,2523800
2016-08-17,165.940002,166.320007,164.740005,165.669998,156.069153,2061700
2016-08-18,165.339996,166.559998,164.630005,166.059998,156.436569,1750500
2016-08-19,165.360001,166.899994,164.5,166.229996,156.59668,1840900
2016-08-22,166,166.910004,164.889999,166.259995,156.624985,1448100
2016-08-23,167,167.850006,165.979996,166.080002,156.455429,1965500
2016-08-24,165.779999,166.699997,164.850006,165.300003,155.720612,2035300
2016-08-25,165.080002,166.039993,164.610001,165.899994,156.285828,1441400
2016-08-26,166.759995,168.070007,165.360001,165.970001,156.351791,2402200
2016-08-29,166.600006,167.860001,166.149994,166.869995,157.199615,2620900
2016-08-30,166.220001,169.509995,166.220001,169.369995,160.17865,2934100
2016-08-31,169.25,170.240005,167.470001,169.460007,160.263779,3688200
2016-09-01,170,170.070007,166.660004,168.509995,159.365326,2843300
2016-09-02,168.520004,169.740005,167.899994,169.179993,159.998978,1747500
2016-09-06,168.720001,169.789993,167.470001,169.330002,160.140869,2034900
2016-09-07,168.699997,170.210007,168.649994,169.669998,160.462387,1584300
2016-09-08,169.350006,171.880005,168.710007,171.660004,162.344437,3031600
2016-09-09,170.830002,172.419998,168.509995,168.570007,159.422119,3411800
2016-09-12,167.009995,171.669998,166.229996,171.059998,161.776962,2647900
2016-09-13,168.539993,169.970001,166.380005,167,157.937286,2788200
2016-09-14,167,167.860001,165.589996,166.160004,157.142868,1995900
2016-09-15,165.779999,168.759995,165.759995,168.080002,158.958679,1645200
2016-09-16,167.850006,168.050003,165.610001,166,156.991562,4534900
2016-09-19,167.339996,168.309998,165.679993,166.210007,157.190155,2030700
2016-09-20,167.679993,168.279999,166.389999,166.470001,157.43605,1532900
2016-09-21,167.419998,168.279999,165.929993,167.029999,157.965698,2333600
2016-09-22,168.449997,169.330002,167.699997,168.020004,158.901947,2467700
2016-09-23,167.75,168.100006,165.050003,165.130005,156.168777,3421200
2016-09-26,163.830002,163.970001,161,161.479996,152.716858,2772200
2016-09-27,160.720001,163.449997,159.820007,162.889999,154.050323,2602700
2016-09-28,163.339996,163.789993,161.679993,163.449997,154.57991,1678100
2016-09-29,163.380005,163.960007,157.770004,158.949997,150.324142,3733800
2016-09-30,159.949997,162.410004,157.800003,161.270004,152.518234,4497200
2016-10-03,160.5,161.720001,160.25,161.070007,152.329132,2444700
2016-10-04,161.240005,164.149994,161.229996,162.270004,153.463989,2469900
2016-10-05,163.320007,166.570007,163.009995,166.399994,157.369843,2548200
2016-10-06,167.179993,167.289993,164.820007,167.149994,158.079163,2858000
2016-10-07,167.5,169.979996,166.240005,169.830002,160.613724,3390200
2016-10-10,170.520004,171.75,170.100006,171.039993,161.758041,2532000
2016-10-11,169.839996,170.869995,167.910004,169.039993,159.866608,2680000
2016-10-12,169.039993,169.990005,168.300003,169.300003,160.112473,2404000
2016-10-13,167.600006,167.630005,165.509995,167.419998,158.334488,2713700
2016-10-14,171.600006,172.949997,169.110001,170.520004,161.266296,5282300
2016-10-17,170.5,171.270004,168.449997,169,159.828766,3061400
2016-10-18,172.009995,173.470001,171.100006,172.630005,163.261765,4482500
2016-10-19,173.369995,175.679993,173.179993,174.509995,165.039749,3676000
2016-10-20,174,175.789993,173.800003,174.509995,165.039749,2471100
2016-10-21,172.839996,174.899994,172.509995,174.669998,165.191055,2004400
2016-10-24,175.5,175.789993,174.350006,175.119995,165.616623,1943200
2016-10-25,175.039993,175.960007,174.639999,175.550003,166.0233,2423300
2016-10-26,174.789993,177.899994,173.929993,177.070007,167.460831,2533800
2016-10-27,178.190002,178.850006,176.570007,177.75,168.103912,3021900
2016-10-28,178.509995,178.509995,175.460007,177.139999,167.527023,2042800
